"longitude","latitude","housingMedianAge","population","households","medianIncome","AveBedrms","AveRooms","AveOccupancy","logMedVal"
-118.38,33.95,35,2003,920,3.2708,1.05108695652174,3.54239130434783,2.17717391304348,12.8992198260901
-118.38,33.95,29,1397,523,2.5833,1.12428298279159,3.48183556405354,2.67112810707457,12.1415341243926
-118.37,33.95,5,3591,1566,3.111,1.31673052362708,4.44125159642401,2.29310344827586,12.4195698197926
-118.4,33.96,44,497,228,4.1852,1,4.99122807017544,2.17982456140351,12.6224776936767
-118.41,33.96,15,310,137,3.9792,0.934306569343066,3.00729927007299,2.26277372262774,12.4938797101701
-118.41,33.96,32,567,222,4.1471,0.986486486486487,4.7027027027027,2.55405405405405,12.5581369769112
-118.41,33.94,45,1086,387,4.7375,1.01808785529716,5.26614987080103,2.8062015503876,12.5762559394937
-118.45,33.96,24,1075,639,5.723,1.23787167449139,4.84663536776213,1.68231611893584,13.1223653774023
-118.45,33.96,36,1090,519,6.3267,1.05394990366089,5.24662813102119,2.10019267822736,13.1223653774023
-118.44,33.95,37,771,327,6.2551,1.01529051987768,6.34862385321101,2.35779816513761,13.1223653774023
-118.28,33.92,37,1309,357,2.1875,1.14565826330532,4.9327731092437,3.66666666666667,12.0776709307256
-118.28,33.91,41,642,162,2.6546,0.820987654320988,3.82716049382716,3.96296296296296,11.9804259639978
-118.29,33.9,42,1203,348,4.4636,0.887931034482759,3.65804597701149,3.45689655172414,11.9953516142145
-118.29,33.91,41,1416,470,3.8372,1.13191489361702,5.26595744680851,3.01276595744681,11.9601721070933
-118.29,33.91,31,2231,593,2.4741,1.04215851602024,3.41483979763912,3.76222596964587,11.9263587427276
-118.29,33.92,23,1735,505,2.7368,1.05346534653465,4.95643564356436,3.43564356435644,12.0002777325506
-118.28,33.88,19,2047,591,2.6618,1.14213197969543,4.66666666666667,3.46362098138748,12.0990440727717
-118.29,33.88,32,1754,528,4.317,0.933712121212121,4.36931818181818,3.3219696969697,12.3579349948394
-118.29,33.88,27,2009,548,2.9063,1.11678832116788,3.7992700729927,3.66605839416058,12.1232343672212
-118.29,33.89,35,1578,601,3.59,1.0216306156406,4.67554076539102,2.62562396006656,12.20906815451
-118.29,33.87,32,864,317,4.381,1.07255520504732,5.36277602523659,2.72555205047319,12.3829628123269
-118.3,33.86,35,1083,369,5.1727,0.989159891598916,5.46341463414634,2.9349593495935,12.3467037752699
-118.3,33.86,35,853,308,4.9792,0.88961038961039,4.90584415584416,2.76948051948052,12.4344027235317
-118.29,33.85,10,1378,377,1.9049,1.11405835543767,3.68965517241379,3.6551724137931,12.3113331561877
-118.31,33.84,5,2965,794,2.6491,1.09445843828715,4.4823677581864,3.73425692695214,12.2862691875245
-118.3,33.84,36,825,250,4.7222,1.072,5.712,3.3,12.3867261452234
-118.3,33.84,37,621,255,4.9196,0.886274509803922,4.86666666666667,2.43529411764706,12.3562153039599
-118.3,33.85,38,142,40,2.3942,0.9,3.075,3.55,12.2060726455302
-118.3,33.83,31,1598,618,3.1851,1.06957928802589,4.35760517799353,2.58576051779935,12.389227188628
-118.3,33.83,33,1807,661,3.5473,0.998487140695915,4.1089258698941,2.73373676248109,12.3296168316216
-118.31,33.83,27,2083,727,2.9619,1.10316368638239,3.96148555708391,2.86519944979367,12.3167191656172
-118.3,33.82,35,1141,326,2.6136,1.04294478527607,4.59815950920245,3.5,12.2718603860682
-118.3,33.82,26,2096,506,2.8106,1.10671936758893,4.11067193675889,4.14229249011858,12.1248625901046
-118.3,33.82,25,2629,726,2.6368,1.05371900826446,3.66253443526171,3.62121212121212,12.0776709307256
-118.3,33.81,17,3008,1038,5.322,1.02890173410405,5.34104046242775,2.89788053949904,12.5521415436817
-118.3,33.8,27,1498,519,5.3106,0.988439306358382,5.3757225433526,2.88631984585742,12.4998610364137
-118.31,33.8,30,2048,704,3.125,1.07528409090909,4.39772727272727,2.90909090909091,12.3600804580095
-118.3,33.79,35,2255,682,3.0057,1.0058651026393,4.09530791788856,3.30645161290323,12.3686165747155
-118.3,33.79,9,1790,748,2.9154,1.18181818181818,3.7192513368984,2.39304812834225,12.2224379996164
-118.3,33.79,13,2159,880,3.163,1.05,4.05568181818182,2.45340909090909,12.3202937896202
-118.3,33.78,35,1172,519,4.6207,0.971098265895954,4.95568400770713,2.25818882466281,12.6251118736655
-118.26,33.8,41,1658,456,3.1779,1.05482456140351,4.39473684210526,3.6359649122807,12.0500034598803
-118.25,33.8,36,1274,396,3.35,0.994949494949495,4.28535353535354,3.21717171717172,12.0021187886091
-118.26,33.79,30,835,215,5.5,1.06976744186047,6.0046511627907,3.88372093023256,12.109010932687
-118.25,33.79,32,1799,370,2.375,0.918918918918919,3.25675675675676,4.86216216216216,11.7597855429018
-118.24,33.8,28,788,143,3.6161,1.18181818181818,4.44755244755245,5.51048951048951,11.7852400602909
-118.23,33.8,26,165,112,1.3333,1.20535714285714,2.13392857142857,1.47321428571429,12.1415341243926
-118.27,33.8,38,980,319,3.35,1.02507836990596,4.53291536050157,3.07210031347962,12.0878520141427
-118.27,33.79,36,1789,527,3.1613,1.06451612903226,4.20872865275142,3.39468690702087,12.1134089606668
-118.27,33.79,39,1227,354,3.3929,1.03107344632768,4.27401129943503,3.46610169491525,12.1259466010509
-118.28,33.8,38,1207,335,4,0.982089552238806,4.3910447761194,3.60298507462687,12.0167264737993
-118.28,33.79,28,1422,389,4.3816,1.07969151670951,4.87146529562982,3.65552699228792,12.1615981554283
-118.28,33.79,36,1668,455,3.3009,1.00659340659341,4.37142857142857,3.66593406593407,12.0317192583854
-118.28,33.78,20,1915,558,3.2011,1.05913978494624,4.00179211469534,3.43189964157706,12.0382455348867
-118.29,33.79,10,2855,948,2,1.07172995780591,3.91139240506329,3.01160337552743,12.0161220615717
-118.29,33.79,16,951,498,3.3427,1.14658634538153,3.74899598393574,1.90963855421687,11.9460057401114
-118.3,33.79,21,1180,274,2.5,1.03284671532847,3.8978102189781,4.30656934306569,11.9671807372478
-118.3,33.8,8,1472,396,3.1392,1.04040404040404,2.81565656565657,3.71717171717172,11.8927308262978
-118.27,33.79,31,1291,340,2.9375,1.08529411764706,4.51470588235294,3.79705882352941,12.0668105781967
-118.26,33.78,27,1723,462,2.0458,1.06277056277056,3.61904761904762,3.72943722943723,12.0696800206246
-118.27,33.79,26,2120,605,2.1447,1.07603305785124,3.48595041322314,3.50413223140496,11.9747709065145
-118.27,33.79,39,1450,367,2.8462,0.978201634877384,3.86103542234332,3.95095367847411,12.0552497557956
-118.25,33.79,34,1716,380,2.7143,0.976315789473684,3.55,4.51578947368421,11.8357333393974
-118.25,33.79,38,1724,424,2.7308,1.08490566037736,4.08018867924528,4.06603773584906,11.9210536904979
-118.25,33.79,39,1183,298,1.9208,0.959731543624161,3.29194630872483,3.96979865771812,11.8479681087818
-118.26,33.78,21,2265,652,1.9923,1.08282208588957,3.3558282208589,3.4739263803681,12.0118809161657
-118.26,33.79,42,1044,241,3.5488,1.0954356846473,4.82157676348548,4.33195020746888,12.2336878125631
-118.23,33.78,20,69,23,2.5588,1.04347826086957,2.56521739130435,3,12.7656884334656
-118.26,33.78,35,1524,387,2.0956,1.22222222222222,3.2015503875969,3.93798449612403,11.9492430365612
-118.25,33.78,32,511,133,1.4444,1.04511278195489,2.22556390977444,3.84210526315789,12.1123112657157
-118.24,33.78,24,784,162,2.25,1.0679012345679,3.54320987654321,4.83950617283951,11.9336075388833
-118.26,33.78,36,2931,692,2.1311,1.06791907514451,3.16618497109827,4.23554913294798,12.0021187886091
-118.26,33.77,36,809,219,2.4545,1.15525114155251,4.04566210045662,3.69406392694064,12.0088404760005
-118.27,33.77,26,2567,595,1.9964,1.16638655462185,3.81848739495798,4.31428571428571,11.9223825943479
-118.27,33.78,21,4426,1110,2.5262,1.05765765765766,3.02162162162162,3.98738738738739,12.0275438869749
-118.28,33.78,37,1076,293,3.2115,1.03754266211604,4.13651877133106,3.67235494880546,11.9835538989848
-118.27,33.77,39,2115,478,1.5369,1.01464435146444,3.62133891213389,4.42468619246862,11.8586405686726
-118.27,33.76,46,32,7,3.125,1.57142857142857,3.14285714285714,4.57142857142857,11.6307085006266
-118.3,33.77,18,2831,769,2.9571,1.03381014304291,4.96879063719116,3.6814044213264,12.7547719217242
-118.3,33.76,18,4336,1674,5.7764,1.02508960573477,5.7700119474313,2.59020310633214,12.5793588552741
-118.28,33.77,47,374,65,2.9063,1.06153846153846,4.72307692307692,5.75384615384615,11.897507362162
-118.28,33.75,41,1384,369,2.45,1.03252032520325,3.53658536585366,3.75067750677507,12.1377938047769
-118.28,33.75,18,429,188,1.8393,1.00531914893617,2.09042553191489,2.28191489361702,12.1415341243926
-118.28,33.74,40,1939,503,1.5394,1.01789264413519,3.48111332007952,3.85487077534791,12.2060726455302
-118.28,33.75,21,1916,646,1.2276,1.11300309597523,3.78018575851393,2.96594427244582,12.2467346272491
-118.28,33.74,16,486,250,0.7591,1.084,3.42,1.944,12.7656884334656
-118.3,33.75,19,1291,418,4.2308,1.05263157894737,5.63636363636364,3.08851674641148,12.938680894971
-118.3,33.76,6,2678,1226,5.1269,1.03588907014682,4.97308319738989,2.18433931484502,12.5609459675223
-118.3,33.75,42,481,163,5.6611,1.07361963190184,5.93251533742331,2.95092024539877,12.4897466965844
-118.3,33.75,48,1098,380,4.625,1.01578947368421,5.15263157894737,2.88947368421053,12.518691203272
-118.3,33.74,47,1163,413,4.4671,0.99273607748184,5.38256658595642,2.81598062953995,12.5091358200203
-118.31,33.74,36,1111,457,4.5074,1.0328227571116,5.39168490153173,2.43107221006565,12.7656884334656
-118.31,33.74,22,2260,935,4.3472,1.04171122994652,5.39251336898396,2.41711229946524,12.7691111407431
-118.29,33.75,27,1359,386,2.5795,1.14766839378238,4.27461139896373,3.52072538860104,12.1673318172137
-118.3,33.75,23,1454,526,3.5056,0.982889733840304,3.72053231939163,2.76425855513308,12.2214537475685
-118.29,33.75,37,766,285,2.7031,1.02456140350877,4.6280701754386,2.68771929824561,12.296370283511
-118.29,33.74,29,1368,390,2.1473,1.05384615384615,3.85384615384615,3.50769230769231,12.1822921168648
-118.29,33.74,52,1018,399,2.2188,1.18295739348371,3.60401002506266,2.55137844611529,12.6336253501023
-118.29,33.74,41,905,344,2.75,1.04941860465116,4.01744186046512,2.63081395348837,12.3812856630868
-118.29,33.74,30,1311,531,2.0329,1.00376647834275,3.90583804143126,2.46892655367232,12.3274049306977
-118.29,33.73,43,1151,486,2.5759,1.0679012345679,3.81481481481481,2.36831275720165,12.3238556811866
-118.29,33.73,21,1699,672,2.1382,1.05803571428571,3.70833333333333,2.52827380952381,12.3979319068046
-118.29,33.73,30,1669,652,3.3616,1.09049079754601,4.34815950920245,2.55981595092025,12.5006061929311
-118.3,33.73,42,866,403,2.7451,1.07940446650124,4.29528535980149,2.14888337468983,12.4505862225806
-118.3,33.74,23,1584,806,2.9386,1.06699751861042,3.8151364764268,1.96526054590571,12.4703581401756
-118.31,33.73,36,799,306,5.0874,0.964052287581699,5.63725490196078,2.61111111111111,12.8171959906115
-118.31,33.73,52,656,282,5.249,0.99290780141844,5.90425531914894,2.32624113475177,12.7711023233097
-118.3,33.74,20,1184,606,3.9167,1.11056105610561,4.33168316831683,1.95379537953795,12.5609459675223
-118.3,33.73,47,1130,560,4.194,1.07678571428571,5.09285714285714,2.01785714285714,12.590994852407
-118.31,33.73,52,957,363,4.2059,0.994490358126722,5.57851239669422,2.63636363636364,12.7656884334656
-118.28,33.74,44,2090,539,1.8584,1.03153988868275,3.4378478664193,3.87755102040816,12.4215871696799
-118.28,33.73,39,2178,737,2.0469,1.08819538670285,3.53052917232022,2.95522388059702,12.3652108668685
-118.28,33.73,52,1767,516,2.1935,1.13953488372093,4.0406976744186,3.42441860465116,12.4016394290741
-118.28,33.73,45,1550,529,1.9167,1.05671077504726,4.03969754253308,2.93005671077505,12.3335859658291
-118.29,33.73,30,1865,771,2.7139,1.05447470817121,4.09987029831388,2.4189364461738,12.3531987104205
-118.29,33.72,25,1253,535,3.1932,1.09158878504673,4.61495327102804,2.34205607476636,12.4587749990859
-118.3,33.72,28,1459,595,3.4474,1.10588235294118,4.44873949579832,2.45210084033613,12.4427245468692
-118.3,33.72,28,1388,554,3.3397,1.05234657039711,4.53068592057762,2.50541516245487,12.4979957122392
-118.3,33.73,40,1304,588,3.5694,1.03061224489796,4.39115646258503,2.21768707482993,12.5296043708757
-118.31,33.73,52,692,288,4.1812,0.996527777777778,5.70138888888889,2.40277777777778,12.6807528226598
-118.31,33.72,26,1372,459,4.1451,1.10675381263617,5.90631808278867,2.98910675381264,12.6967975975892
-118.33,33.69,41,1171,374,4.7216,0.954545454545455,5.79679144385027,3.13101604278075,12.6504379025959
-118.31,33.73,33,986,388,5.4533,0.943298969072165,5.83762886597938,2.54123711340206,12.9234245147869
-118.32,33.73,25,407,159,7.6886,1.05660377358491,6.91194968553459,2.55974842767296,13.1223653774023
-118.33,33.72,25,2297,1023,6.4246,1.05669599217986,6.05180840664712,2.24535679374389,13.0096425073402
-118.29,33.71,36,1815,697,3.7596,1.07030129124821,4.49784791965567,2.60401721664275,12.6115377536383
-118.31,33.67,42,611,242,5.3074,1.01652892561983,5.3595041322314,2.52479338842975,12.9039585804373
-118.3,33.72,35,1167,441,6.2028,1.01360544217687,6.3265306122449,2.64625850340136,12.798017320581
-118.29,33.71,40,780,416,3.1071,1.13221153846154,3.95192307692308,1.875,13.048286174008
-118.29,33.71,40,902,412,4.25,1.15291262135922,4.69174757281553,2.18932038834951,12.7152969879292
-118.29,33.71,31,1316,633,4.5606,1.0521327014218,4.43759873617693,2.07898894154818,12.6241248691438
-118.29,33.72,39,1103,508,3.274,1.16141732283465,5.21850393700787,2.17125984251969,12.4462699514102
-118.29,33.72,21,801,422,3.5109,1.07109004739336,3.71563981042654,1.89810426540284,12.3238556811866
-118.28,33.68,8,1624,510,3.7282,1.02352941176471,5.57254901960784,3.1843137254902,12.5689781392195
-118.23,34.24,31,1695,572,7.642,1.06118881118881,6.74300699300699,2.96328671328671,12.890179081438
-118.23,34.23,34,1055,362,6,1,6.56629834254144,2.91436464088398,12.8133895694849
-118.24,34.24,31,1349,462,7.1463,1.01515151515152,6.53463203463203,2.91991341991342,12.8843599631831
-118.24,34.24,31,1645,591,7.585,1.00676818950931,6.45008460236887,2.7834179357022,12.8481896549773
-118.23,34.22,36,1079,434,4.5486,1.01152073732719,5.27188940092166,2.48617511520737,12.796633237315
-118.24,34.23,41,896,314,5.3473,0.980891719745223,6.08917197452229,2.85350318471338,12.7733731162241
-118.24,34.23,43,514,208,6.01,1,5.10096153846154,2.47115384615385,12.4458766377375
-118.24,34.23,42,753,264,5.1028,1.06060606060606,5.83712121212121,2.85227272727273,12.5848514883758
-118.25,34.23,35,1413,538,4.1667,1.1003717472119,5.27695167286245,2.62639405204461,12.5106118350484
-118.25,34.25,34,1392,480,4.9355,1.07916666666667,6.5625,2.9,12.7275414293946
-118.25,34.23,34,1232,454,4.6852,1.04625550660793,5.33259911894273,2.7136563876652,12.5987901808158
-118.26,34.24,35,816,287,6.1873,0.986062717770035,5.34843205574913,2.84320557491289,12.6510789282589
-118.26,34.24,35,788,273,6.6277,1.02564102564103,6.1025641025641,2.88644688644689,12.7495590515357
-118.26,34.24,35,1226,406,5.7083,1.02955665024631,6.12068965517241,3.01970443349754,12.7053316329247
-118.26,34.24,42,555,200,4.4821,0.895,4.45,2.775,12.5131896306206
-118.25,34.23,41,1157,459,4.4083,1.08061002178649,4.31154684095861,2.52069716775599,12.2908732472226
-118.25,34.22,30,1089,375,5.5362,1.056,5.49866666666667,2.904,12.6155297749079
-118.25,34.23,37,967,370,5.0862,0.994594594594595,5.28108108108108,2.61351351351351,12.4734244515087
-118.26,34.23,43,836,302,4.5759,1.07615894039735,4.72847682119205,2.7682119205298,12.2510460111729
-118.26,34.23,38,518,195,7.5582,0.994871794871795,5.67692307692308,2.65641025641026,12.4825673723414
-118.26,34.23,33,838,301,5.4306,1.00664451827243,5.99667774086379,2.78405315614618,12.6964914595185
-118.22,34.21,29,1030,395,3.5707,1.05822784810127,5.50379746835443,2.60759493670886,12.7416884381034
-118.23,34.21,36,1357,657,3.5174,1.09436834094368,4.54794520547945,2.06544901065449,12.498742259493
-118.23,34.21,29,1217,568,3.3287,1.07042253521127,4.54929577464789,2.14260563380282,12.518691203272
-118.23,34.21,32,693,380,2.5463,1.06842105263158,3.85263157894737,1.82368421052632,12.2060726455302
-118.23,34.21,38,859,386,3.4148,1.01036269430052,3.62435233160622,2.22538860103627,12.3664893669361
-118.24,34.22,41,1271,485,3.4531,1.04329896907217,5.10515463917526,2.62061855670103,12.4833255224914
-118.24,34.22,34,926,371,4.1523,1.09433962264151,4.64150943396226,2.49595687331536,12.4371843664936
-118.25,34.22,34,1516,542,3.8068,0.987084870848708,4.6309963099631,2.7970479704797,12.4950039373824
-118.23,34.21,50,121,45,6.213,1.04444444444444,6.86666666666667,2.68888888888889,12.5602444592508
-118.23,34.2,51,750,295,5.3925,0.949152542372881,5.00677966101695,2.54237288135593,12.6694921468989
-118.23,34.2,48,807,296,3.399,0.993243243243243,4.97635135135135,2.72635135135135,12.6323202928209
-118.24,34.2,41,1282,455,5.5756,0.993406593406593,4.54285714285714,2.81758241758242,12.6440049437758
-118.24,34.21,32,1888,829,3.5777,1.06875753920386,4.6043425814234,2.27744270205066,12.4114594752551
-118.24,34.22,36,1232,470,5.529,1.1,5.33404255319149,2.62127659574468,12.3937962516131
-118.27,34.22,34,3141,1150,7.2812,1.03130434782609,7.13565217391304,2.73130434782609,13.0437529768224
-118.23,34.18,47,757,310,3.6875,1.11290322580645,5.97741935483871,2.44193548387097,12.9527605930181
-118.23,34.18,43,768,276,6.207,1.01449275362319,6.18840579710145,2.78260869565217,13.0333135605708
-118.23,34.18,45,943,339,8.1132,1.0117994100295,6.87905604719764,2.78171091445428,13.0094186183882
-118.26,34.18,32,5459,2017,8.1657,1.02974714923153,7.21665840356966,2.70649479424888,13.1223653774023
-118.22,34.19,36,446,210,3.215,0.971428571428571,4.56666666666667,2.12380952380952,12.710779588288
-118.22,34.19,31,1895,886,4.9297,1.03837471783296,5.30925507900677,2.13882618510158,12.8992198260901
-118.22,34.19,36,1115,493,3.9777,0.997971602434077,4.9553752535497,2.26166328600406,12.9234245147869
-118.21,34.18,14,1113,318,12.1579,1.05345911949686,8.40251572327044,3.5,13.1223653774023
-118.23,34.17,37,2099,937,3.5781,1.07257203842049,4.8281750266809,2.2401280683031,12.8122993540594
-118.21,34.17,24,3401,1178,8.1325,1.04499151103565,7.29202037351443,2.88709677419355,13.0662162167813
-118.21,34.16,25,199,75,5.9199,0.986666666666667,5.78666666666667,2.65333333333333,12.9491997583951
-118.19,34.16,49,735,266,6.6009,1.00375939849624,6.7218045112782,2.76315789473684,12.8365462315621
-118.2,34.16,31,2465,862,6.8317,1.02204176334107,6.4385150812065,2.85962877030162,13.0082984211164
-118.23,34.16,31,1359,547,5.1718,1.06398537477148,5.6764168190128,2.48446069469835,12.9694452709796
-118.23,34.15,26,1332,483,3.1004,1.08074534161491,3.41407867494824,2.75776397515528,12.457220393254
-118.23,34.15,40,998,372,5.3369,0.994623655913978,5.70967741935484,2.68279569892473,12.8223387817542
-118.24,34.16,40,1156,546,3.3333,1.08241758241758,4.66849816849817,2.11721611721612,12.8328128938925
-118.24,34.16,52,733,274,9.5823,1.03649635036496,7.98175182481752,2.67518248175182,12.9146009281284
